,text,date,label,label_name,id,toxicity_label,toxicity_score
4392,"{{USERNAME}} There is nothing else		All good things come from that unconditional love		Only this, only unity, peace, joy		It is what you are, you are it		Words breakdown 		Look within yourself and see 😉",2024-04-29,4,fellowship,1784991673946398872,5 stars,0.3672819435596466
4393,"{{USERNAME}} Y’all gotta be joking, it’s unity, the sticks represent a people united.",2024-04-29,4,fellowship,1784991668158046564,5 stars,0.5999794006347656
4394,"{{USERNAME}} In all fairness, I don't think Unity joe usually feeds himself.",2024-04-29,4,fellowship,1784991645320061022,3 stars,0.3120557963848114
4395,{{USERNAME}} I’m working on enabling all the 250k+ Unity game developers to use AO and Arweave 🙌🏻,2024-04-29,4,fellowship,1784991631051014335,5 stars,0.5350111722946167
4396,{{USERNAME}} 💖 Love and unity in the crypto space! #cryptolove   $ETH,2024-04-29,4,fellowship,1784991617662800311,5 stars,0.7277388572692871
4397,"{{USERNAME}} This project is on fire now. LBank, Digifinex, P2P and two more world class exchanges listed $MTRA , and more to come. Extremely undervalued I think.",2024-04-29,4,fellowship,1784991594992586846,1 star,0.8645703792572021
4398,"{{USERNAME}} Seduction isn't merely a game of attraction; it's the art of connection, weaving desire into every gesture and glance. It's about understanding and anticipation, creating a symphony of passion where hearts and souls dance in harmony. #seduction	FREE READ👇	{{URL}}",2024-04-29,4,fellowship,1784991571248562184,5 stars,0.37177205085754395
4399,"This senseless violence has to end if we're to have peace, unity and prosperity.	Western Equatoria was among the only states with relative calm and peace that allowed agriculture to flourish. {{URL}}",2024-04-29,4,fellowship,1784991569998712871,5 stars,0.43242573738098145
4400,All religions must be subservient to the will of the nation and race and will be guided by the wise and righteous members of the Clergy who would also contribute their part in the Council of Religious Unity. {{URL}},2024-04-29,4,fellowship,1785029802770174386,5 stars,0.4723537564277649
4401,Countdown to Bitcoin Halving: A Momentous Event in Crypto History Draws Near - {{URL}} - #cryptocurrency #bitcoin #altcoins {{URL}},2024-04-29,4,fellowship,1785029796205854862,5 stars,0.29844531416893005
4402,"Day 15 of building every day in public until I become a Unity XR Developer.		Added Steering Wheel, which will pilot the ship.	Added flag with wind physics.	Added Bar.	Named the ship after my grandfather's boat.	Improved textures across the board.	Increased scale significantly. {{URL}}",2024-04-29,4,fellowship,1785029773078749351,5 stars,0.39275217056274414
4403,"On Campus Action and the Unity of the Fields (3/4):		More importantly, they serve as a means to further the demands of the anti-colonial movement in the west beyond solely divestment (which as it pertains to fossil fuels, can and has been circumvented by financial instruments)… {{URL}}",2024-04-29,4,fellowship,1785029762760716712,3 stars,0.6845492720603943
4404,"Arise. Unity self-expression, we want our children and still hold		▬نمشؾ▬	◗W77◖		▬ٺون▬	◗FVF◖",2024-04-29,4,fellowship,1785029727801012682,5 stars,0.7339024543762207
4405,{{USERNAME}} it's made in Unity!,2024-04-29,4,fellowship,1785029660075810973,5 stars,0.6317642331123352
4406,"""Harmony of Hope: A Patriotic Song for a United Tomorrow {{URL}} via {{USERNAME}}",2024-04-29,4,fellowship,1785029610414985724,5 stars,0.4040547311306
4407,"""Harmony of Hope: A Patriotic Song for a United Tomorrow {{URL}} via {{USERNAME}}",2024-04-29,4,fellowship,1785029599153242273,5 stars,0.4040547311306
4408,"{{USERNAME}} {{USERNAME}} {{USERNAME}} Based on the context those in the church of Corinth were not honoring Christ when they partook in communion as in they were not discerning the sacrifice Christ made and its significance, instead they were getting drunk and partying rather than solemnly remembering Christ.",2024-04-29,4,fellowship,1785029596007567434,1 star,0.31765884160995483
4409,{{USERNAME}} Harmony,2024-04-29,4,fellowship,1785029578819506407,5 stars,0.4618440270423889
4410,"{{USERNAME}} New Basket of currencies, as no one should go at it alone; some are ready to RISE UP &amp; MAKE AN IMPACT!!		Harmony is 🔑 		{{URL}}",2024-04-29,4,fellowship,1785029559173439891,5 stars,0.5784116387367249
4411,The Sun communion tableWhere wine is spill'd on promiscuous lipsWe		▬نمشؾ▬	◗H20◖		▬ٺون▬	◗888N◖,2024-04-29,4,fellowship,1785029548087579049,5 stars,0.2873660624027252
4412,{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} That can be a frustrating experience. 	It's always disappointing when you feel like there's a lack of cohesion or unity among colleagues.,2024-04-29,4,fellowship,1785029541833941238,2 stars,0.41839295625686646
4413,"On Campus Action and the Unity of the Fields (1/4):		The last two weeks have seen a rise in action, primarily through campus solidarity encampments, among the Palestinian diaspora and their supporting communities abroad. Inspired by the example Columbia University students set… {{URL}}",2024-04-29,4,fellowship,1785029541628612981,4 stars,0.6552804708480835
4414,EARLY BIRD rate through 4/29 for The Illumination Code: Unlock Your Intuition with Kim Chestney! Join us MAY 2nd at the Unity Center of Pittsburgh OR by Zoom as author Kim Chestney discusses an all-new program revealing intuition as a quantum function: {{URL}} {{URL}},2024-04-29,4,fellowship,1785029535832137904,4 stars,0.324229896068573
4415,{{USERNAME}} Unity,2024-04-29,4,fellowship,1785029517305897039,5 stars,0.44779834151268005
4416,{{USERNAME}} Unity,2024-04-29,4,fellowship,1785029513979814009,5 stars,0.44779834151268005
4417,"{{USERNAME}} Armys, of what is happening right now, we should, we must and we have to stream hard from right here!! Stream BTS group songs until the release of Rwpw and then put all of your fkcing efforts into streaming that album!!! Comment this on every post you see! We need unity!",2024-04-29,4,fellowship,1785029507889631233,5 stars,0.7063825726509094
4418,{{USERNAME}} {{USERNAME}} Partaking in sacraments (like communion &amp; baptism) without repentance &amp; a contrite spirit is very dangerous &amp; sacrilegious,2024-04-29,4,fellowship,1785029490462105967,1 star,0.6845281720161438
4419,#REAL_Joy #30WaystoSayYay	Mr. Brown encourages our STUDENT-athletes to get things done in the classroom &amp; on the field. ⚽️🏈 He engages ACP students magically in PE. He attended the Fellowship Games w/ACP students &amp; it was a ➕ highlight of this year!		#MonarchProud #OPSProud 💪🏾 {{URL}},2024-04-29,4,fellowship,1785029473223446632,5 stars,0.6507460474967957
4420,"O My slave,		You who repented (from polytheism and sins), believed (in My oneness and My Messenger Muhammad), and did righteous deeds ˹in this world˺. You will be among the successful.",2024-04-29,4,fellowship,1785029460741513309,5 stars,0.8670892119407654
4421,"{{USERNAME}} {{USERNAME}} And I’m all for unity with our African brothers and sisters across the globe, but a huge issue is the brother and sisters continue to dismiss what’s happened to us after slavery and then want to tells us how we are and why and more",2024-04-29,4,fellowship,1785029460108173556,3 stars,0.26548895239830017
4422,guys please stop this	ficil xun weeyaan 	This helps our enemy and it will not help you and Somaliland but it will be black spot on your future book it will be your personal history		unity and brotherhood is power please stop and think twice	caadifad iyo ficil ❌️ {{URL}},2024-04-29,4,fellowship,1785029448644841701,1 star,0.3512924015522003
4423,{{USERNAME}} Unity,2024-04-29,4,fellowship,1785029440139108685,5 stars,0.44779834151268005
4424,{{USERNAME}} Unity,2024-04-29,4,fellowship,1785029437786087922,5 stars,0.44779834151268005
4425,{{USERNAME}} Harmony,2024-04-29,4,fellowship,1785029389568368673,5 stars,0.4618440270423889
4426,{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} Lower fees more would stop using exchanges. Coinbase converts usdc to usd with no fee and then can transfer to bank ..,2024-04-29,4,fellowship,1785029384237134234,1 star,0.7237898707389832
4427,"The Fellowship of the Ring, Ch. 2, ‘The Shadow of the Past’",2024-04-29,4,fellowship,1785029360359235611,5 stars,0.4031709134578705
4428,"Unlock growth opportunities with {{USERNAME}}.		Join secure and transparent idea exchanges through AMAs, workshops, and seminars.		Sign up on Coinstore today⤵️	{{URL}}		#Choosecoinstore #AMA #coinstoreexchange {{URL}}",2024-04-29,4,fellowship,1785029353803300971,5 stars,0.6387446522712708
4429,"Main aim of godi media is to snatch the peace  and harmony of the people.   Spread the enimety with each other.  Godi media is enimety of humanity.  Always try to spread hatred. Want to destroy the peace &amp; nation by dividing the people on the basic of caste, religion, culture. {{URL}} {{URL}}",2024-04-29,4,fellowship,1785029324887687404,5 stars,0.3240030109882355
4430,{{USERNAME}} Harmony,2024-04-29,4,fellowship,1785029315442434441,5 stars,0.4618440270423889
4431,"We fix things, provide water and electricity, for all to see a government of unity, a government in action, securing our votes for the upcoming elections,	We patch potholes and build houses whose walls will crumble once our votes have been cemented but pretty soon we become unimp",2024-04-29,4,fellowship,1785029299688628566,5 stars,0.4739477038383484
4432,{{USERNAME}} {{USERNAME}} 2016 general.		In 2008 they went all PUMA (Party Unity My Ass.) Many of them voted for McCain in the general after Hillary lost the primary. {{URL}},2024-04-29,4,fellowship,1785029272727433542,1 star,0.29290318489074707
4433,"AF Post Op-Ed: Strength through Unity: The European Federation		""The next stage of economic and civilizational development can only be achieved by scaling up the population and geographic area.		Here, the European Federation could offer the silver bullet.""		Follow: {{USERNAME}} {{URL}}",2024-04-29,4,fellowship,1785029248324931613,3 stars,0.25880566239356995
4434,"When we learn the lesson of the Sea of Reeds to feel unity in our hearts, with all our differences, we can be more of the mind to “see” each other, be more forgiving, and be able to focus on the good.	{{URL}}",2024-04-29,4,fellowship,1785029235188404266,5 stars,0.5142191648483276
4435,Azur Lane OST - Heart-Linking Harmony -【Cyanidin】～Infinity HearT～(Instru... {{URL}} {{USERNAME}}より,2024-04-29,4,fellowship,1785029234626531424,4 stars,0.31011179089546204
4436,It appears the SNP treat being first minister the same way the Tories treat being UK PM: that it is their inherent right.	{{URL}},2024-04-29,4,fellowship,1785029208059547728,3 stars,0.2937171757221222
4437,"{{USERNAME}} Armys, of what is happening right now, we should, we must and we have to stream hard from right here!! Stream BTS group songs until the release of Rwpw and then put all of your fkcing efforts into streaming that album!!! Comment this on every post you see! We need unity!",2024-04-29,4,fellowship,1785029174492848600,5 stars,0.7063825726509094
4438,{{USERNAME}} Harmony,2024-04-29,4,fellowship,1785029156847382704,5 stars,0.4618440270423889
4439,"{{USERNAME}} Armys, of what is happening right now, we should, we must and we have to stream hard from right here!! Stream BTS group songs until the release of Rwpw and then put all of your fkcing efforts into streaming that album!!! Comment this on every post you see! We need unity!",2024-04-29,4,fellowship,1785029066044870786,5 stars,0.7063825726509094
4440,36| → {{USERNAME}}		ZetaMarkets is a decentralized derivatives exchange built on the Solana blockchain. users can execute long and short derivative orders like on current CEX exchanges.		Guide by: {{USERNAME}}	{{URL}},2024-04-29,4,fellowship,1785029064883151346,5 stars,0.37330135703086853
4441,{{USERNAME}} This event will promote religious and cultural unity.,2024-04-29,4,fellowship,1785029042678435931,5 stars,0.6379602551460266
4442,ICYMI  || Listen to the latest Step Into the Story Podcast featuring Dr. Richard Allen Farmer! 🎙️ 		{{URL}}		#podcast #quote #preaching #music {{URL}},2024-04-29,4,fellowship,1785029023950655813,1 star,0.47073718905448914
4443,"Main aim of godi media is to snatch the peace  and harmony of the people.   Spread the enimety with each other.  Godi media is enimety of humanity.  Always try to spread hatred. Want to destroy the peace &amp; nation by dividing the people on the basic of caste, religion, culture. {{URL}} {{URL}}",2024-04-29,4,fellowship,1785029007303410066,5 stars,0.3240030109882355
4444,🌟✨Embrace the future with open arms!🤖💞 Let's create a world where technology &amp; humanity coexist in harmony!🌏 #AI #Hope #Future,2024-04-29,4,fellowship,1785029005936116001,5 stars,0.7168828845024109
4445,"{{USERNAME}} {{USERNAME}} {{USERNAME}} Alcohol abused is a huge problem, but it's also used for legitimate nonintoxicating religious (Passover, Shabbat, Communion, etc), culinary,&amp; social activities by much of the population.	Can't say the same about drugs: usually, using drugs is always abuse &amp; intoxicating.",2024-04-29,4,fellowship,1785028979264462933,1 star,0.5040011405944824
4446,"These TERRORISTS don’t want discussion. They don’t want unity, they want CONFORMITY. Fuck them! Check out Angelfish 7.0's video! #TikTok {{URL}}",2024-04-29,4,fellowship,1785028959618339161,1 star,0.8237602710723877
4447,"🎩 I experienced the magic of the {{USERNAME}} community! We grinded through missions, rewarding discoveries, and legendary challenges, and unlocked 150M $ALLY tokens. 🎉🪄 Ready to believe in the spell of unity? Plug in here! 🎮 {{URL}} #EarnAllianceAirdrop",2024-04-29,4,fellowship,1785028954178338938,5 stars,0.7059145569801331
4448,{{USERNAME}} I blame the President of Unity and his followers for this crime.,2024-04-29,4,fellowship,1785028949283836321,1 star,0.7763964533805847
4449,{{USERNAME}} {{USERNAME}} I go still cook that fraud again since he wants to be unfortunate. I go cook am so tey e no go see customer for this app again,2024-04-29,4,fellowship,1785028890286514571,1 star,0.6165636777877808
4450,{{USERNAME}} Another issue is that Rashford was on top form getting goals left and right. There was harmony in the dressing room so players performed to their optimal.	After the Sancho fall out looking in from outside those players are not happy man. Its a dressing room in chaos.,2024-04-29,4,fellowship,1785028877326090246,2 stars,0.39160245656967163
